ST_ID,LATITUDE,LONGITUDE
"12,276",51.6744,45.6856
"12,277",51.5894,45.8459
"12,278",51.5917,45.8937
"12,279",51.6480,46.0059
"12,280",51.7113,46.0719
"12,281",51.7160,46.1182
"12,282",51.7316,46.2061
"12,284",51.7956,46.1933
"12,285",51.7780,46.2112
"12,286",51.8182,46.1929
"12,288",51.9557,46.2810
"12,289",52.0068,46.4037
"12,290",52.0077,46.6803
"12,292",52.0668,46.8519
"12,293",52.0278,46.5459
"12,294",52.1329,46.9288
"12,295",52.1579,47.0602
"12,296",52.3015,47.2487
"12,297",52.2235,47.0912
"12,298",52.3770,47.4054
"12,299",52.4528,47.5046
"12,300",52.5985,47.8129
"12,301",52.5608,47.7288
"12,302",52.5116,47.6085
"12,303",52.5297,47.6463
"12,304",52.7137,48.1600
"12,305",52.6920,48.1164
"12,306",52.6538,48.0138
"12,307",52.6226,47.9158
"12,308",40.2109,68.8361
"12,310",40.0256,65.6616
"12,315",39.9161,65.9271
"12,317",39.9161,66.1335
"12,318",39.9025,66.2456
"12,320",39.7406,66.3994
"12,323",39.7157,66.6646
"12,324",39.6939,66.7415
"12,325",39.6250,66.5443
"12,328",39.3574,66.1965
"12,329",39.2001,66.0491
"12,331",38.9253,65.7450
"12,332",39.6982,66.8374
"12,333",39.6859,66.9290
"12,334",39.6962,67.0134
"12,335",39.6985,67.0977
"12,337",39.7638,67.2668
"12,341",39.9441,67.4433
"12,342",40.0226,67.4461
"12,344",40.0327,67.5875
"12,348",40.0980,67.8422
"12,350",40.0748,68.1639
"12,352",40.1308,68.4921
"12,354",40.1836,68.6973
"12,356",40.2246,69.0714
"12,357",40.2146,69.2275
"12,358",40.1703,69.3493
"12,359",40.1711,69.5056
"12,361",40.2252,69.7289
"12,364",40.2437,70.1924
"12,366",40.3172,70.3707
"12,367",40.3695,70.4512
"12,368",40.4031,70.5289
"12,369",40.3171,70.4147
"12,371",40.2125,70.5743
"12,372",40.1348,70.6233
"12,373",40.0388,70.5418
"12,374",40.4434,70.6340
"12,375",40.4870,70.7682
"12,376",40.5190,70.9284
"12,381",41.0861,71.9665
"12,382",40.6891,71.0482
"12,389",40.8571,71.1492
"12,391",40.8832,71.2418
"12,395",40.9389,71.4980
"12,397",40.9811,71.5892
"12,398",40.9996,71.6439
"12,399",41.0729,71.8225
"12,402",41.1157,72.0855
"12,403",41.1827,72.1754
"12,407",41.3449,72.2176
"12,410",40.9193,72.1342
"12,412",40.9000,72.2478
"12,414",40.8141,72.3554
"12,415",40.9289,72.4869
"12,416",40.4812,71.0468
"12,417",40.4579,71.2123
"12,419",40.4257,71.5094
"12,421",40.4425,71.7232
"12,423",40.4376,71.8068
"12,424",40.3886,71.8076
"12,425",40.3027,71.9713
"12,426",40.2583,72.1197
"12,427",40.4561,71.7507
"12,429",40.2146,69.2276
"12,430",40.5599,72.0755
"12,432",40.6554,72.2059
"12,433",40.7055,72.2754
"12,434",40.7634,72.3505
"12,442",40.3695,70.4512
"12,443",40.7217,72.6426
"12,445",40.7183,72.7613
"12,447",49.9280,35.3689
"12,450",49.9183,35.5551
"12,455",49.9532,35.8509
"12,457",49.9255,35.7597
"12,458",49.9413,35.9271
"12,463",49.9576,36.1143
"12,465",49.8898,36.0214
"12,468",48.4789,35.1165
"12,478",48.4207,34.9912
"12,480",48.4393,34.9627
"12,484",48.4778,35.0146
"12,485",48.4981,35.0647
"12,488",48.4934,35.0300
"12,489",48.4934,35.0300
"12,490",48.4377,35.0642
"12,491",48.4779,35.0146
"12,492",48.4810,34.9873
"12,493",48.4785,34.9835
"12,495",48.4630,34.9121
"12,498",48.4403,34.8004
"12,507",48.5181,34.6590
"12,508",48.5397,35.1207
"12,514",48.6425,35.2324
"12,520",48.7285,35.2509
"12,522",48.8134,35.2736
"12,523",48.8792,35.2737
"12,526",49.0281,35.2947
"12,529",49.1026,35.1746
"12,532",49.2139,35.2279
"12,535",48.6170,35.4026
"12,536",48.5925,35.5660
"12,539",48.4731,35.1888
"12,544",48.4054,35.2806
"12,550",48.3335,35.5114
"12,551",48.3153,35.5262
"12,552",48.3244,35.6046
"12,554",48.3353,35.5318
"12,558",48.3065,35.6230
"12,560",48.3265,35.7103
"12,565",48.2032,35.8046
"12,570",48.2070,36.0572
"12,573",43.3406,45.6368
"12,574",43.3894,45.5050
"12,575",43.3912,45.4986
"12,576",43.3851,45.5195
"12,577",43.3074,45.7691
"12,578",43.3104,45.8257
"12,579",43.3109,45.8363
"12,580",43.3016,45.8830
"12,581",43.3140,45.9450
"12,582",43.3229,45.9842
"12,583",43.3320,46.0205
"12,584",43.3392,46.0394
"12,585",45.8241,47.0024
"12,586",46.2585,47.4148
"12,587",46.3006,47.5937
"12,588",46.3373,47.7667
"12,589",46.1989,47.2976
"12,590",46.1757,47.2513
"12,591",46.1356,47.1764
"12,592",46.0491,47.1128
"12,593",45.9341,47.0485
"12,594",45.6908,46.9500
"12,595",45.5528,46.8959
"12,596",45.4415,46.8528
"12,597",45.3334,46.8107
"12,598",45.2125,46.7641
"12,599",45.0801,46.7132
"12,600",44.9524,46.6643
"12,601",44.8175,46.6233
"12,602",44.6740,46.6055
"12,603",44.5305,46.5878
"12,604",44.3329,46.6079
"12,605",44.2406,46.6304
"12,606",44.1631,46.6588
"12,607",44.0978,46.6648
"12,608",43.9673,46.6963
"12,609",43.8500,46.7008
"12,610",43.7230,46.7067
"12,611",43.5999,46.7415
"12,612",43.3690,46.7668
"12,614",43.7508,46.4772
"12,615",43.5139,46.3191
"12,616",43.5017,46.2425
"12,617",43.4432,45.9985
"12,618",43.4935,45.8793
"12,619",43.4455,45.9764
"12,620",43.3974,46.0400
"12,621",43.4266,45.9974
"12,622",43.3639,46.0873
"12,623",43.3283,46.2049
"12,624",43.3138,46.3049
"12,625",43.3032,46.3649
"12,626",43.2965,46.4162
"12,627",43.2882,46.4591
"12,628",43.2794,46.5059
"12,629",43.2622,46.5865
"12,630",43.2552,46.6514
"12,631",43.2433,46.7303
"12,632",43.2213,46.7740
"12,633",43.2091,46.8235
"12,634",43.2052,46.8678
"12,635",43.1980,46.9347
"12,636",43.1899,46.9670
"12,637",43.1780,47.0022
"12,638",43.1602,47.0553
"12,639",43.1289,47.1417
"12,640",43.0991,47.2213
"12,641",43.0750,47.2866
"12,642",43.0530,47.3329
"12,643",43.0298,47.3955
"12,644",43.0134,47.4430
"12,645",43.0518,47.3045
"12,646",43.0413,47.2783
"12,647",43.0032,47.2378
"12,648",42.9470,47.1839
"12,649",42.9131,47.1795
"12,650",42.8424,47.1545
"12,651",42.8228,47.1276
"12,652",42.9874,47.5042
"12,653",42.9494,47.5262
"12,654",42.9874,47.5042
"12,655",42.8975,47.5521
"12,656",42.8677,47.5754
"12,657",42.8448,47.5960
"12,658",42.8182,47.6087
"12,659",42.7696,47.6542
"12,660",42.8894,47.5823
"12,661",42.7255,47.6825
"12,662",42.6896,47.7036
"12,663",42.6588,47.7221
"12,664",42.6384,47.7424
"12,665",42.6001,47.8013
"12,666",42.5465,47.8854
"12,667",42.4700,47.9414
"12,668",42.4281,47.9691
"12,669",42.3880,47.9874
"12,670",42.3657,47.9993
"12,671",42.3078,48.0241
"12,672",42.2492,48.0525
"12,673",42.2233,48.0701
"12,674",42.1640,48.1148
"12,675",42.1396,48.1497
"12,676",42.1222,48.2047
"12,677",42.1018,48.2605
"12,678",42.0845,48.2869
"12,679",41.9689,48.3353
"12,680",41.8776,48.3924
"12,681",41.8260,48.4452
"12,682",41.8252,48.4829
"12,683",41.7820,48.5547
"12,684",41.6931,48.6236
"12,685",41.5841,48.7076
"12,686",41.3859,48.8724
"12,687",52.7684,48.2813
"12,688",52.8092,48.2460
"12,689",52.7512,48.2471
"12,690",52.7286,48.2190
"12,691",52.1551,47.1761
"12,692",52.0870,47.3071
"12,693",52.1277,47.2269
"12,694",52.0697,47.3472
"12,695",52.0903,47.4662
"12,696",52.0791,47.5613
"12,697",52.0024,47.7882
"12,698",51.9333,47.9288
"12,699",51.9251,48.0802
"12,700",51.9411,48.5002
"12,701",51.4564,45.9578
"12,702",51.4351,45.9695
"12,703",51.4249,45.9702
"12,704",51.4085,46.0150
"12,706",51.4095,46.0819
"12,707",51.3934,46.1636
"12,709",51.4272,46.0768
"12,710",51.4637,46.1098
"12,713",51.3878,46.2118
"12,716",51.4858,46.1006
"12,717",51.4185,46.0699
"12,718",51.4858,46.1006
"12,719",51.5019,46.0660
"12,720",51.3380,46.4408
"12,721",51.3259,46.5258
"12,722",51.3034,46.6098
"12,723",51.2884,46.7208
"12,724",51.2819,46.7889
"12,725",51.2634,46.8836
"12,726",51.2365,46.9770
"12,727",51.2383,47.3266
"12,728",51.1632,46.9926
"12,729",51.0907,47.0039
"12,730",51.0283,47.0089
"12,731",50.9566,46.9758
"12,732",50.8029,47.0864
"12,733",50.6161,47.4308
"12,734",50.5183,47.6715
"12,735",50.4234,48.1326
"12,736",50.2564,48.3686
"12,737",50.1338,48.5358
"12,738",51.2409,47.5097
"12,739",51.2924,47.7786
"12,740",51.3249,48.0730
"12,741",51.3479,48.2770
"12,742",51.4154,48.3596
"12,743",51.5127,48.4382
"12,744",51.3433,48.4195
"12,745",51.3173,48.5260
"12,746",51.2688,48.5894
"12,747",51.6447,48.1219
"12,748",51.6630,48.6484
"12,749",51.7547,48.7180
"12,750",51.5776,48.5351
"12,751",51.8135,48.7209
"12,752",51.9094,48.7854
"12,753",51.9657,48.8102
"12,755",52.0155,48.7939
"12,756",52.1582,49.0054
"12,757",52.0755,48.9322
"12,758",52.1178,49.2099
"12,759",52.0155,48.7939
"12,760",52.3007,49.0752
"12,762",52.4960,49.1221
"12,763",51.9979,49.7642
"12,764",52.0957,49.5165
"12,765",51.9725,49.9564
"12,766",51.2414,48.7568
"12,767",51.2429,48.9551
"12,768",51.2018,49.1232
"12,769",51.2193,49.3181
"12,770",51.2047,49.4534
"12,773",51.1883,49.6616
"12,774",51.1945,49.7356
"12,775",51.1945,49.7356
"12,776",53.1261,44.9616
"12,777",53.2043,45.0122
"12,779",53.2160,44.8857
"12,780",53.2066,45.0423
"12,781",53.2176,45.0157
"12,783",53.2581,44.7863
"12,784",53.3041,45.0421
"12,786",53.3790,45.0703
"12,792",53.5874,45.2229
"12,795",53.6171,45.1087
"12,797",53.6518,44.9427
"12,799",53.7579,44.9818
"12,801",53.8816,44.9970
"12,802",53.9629,44.9488
"12,803",40.5645,72.8103
"12,804",40.6174,72.8223
"12,805",40.7109,72.8802
"12,807",40.7547,72.9555
"12,809",40.7183,72.7613
"12,810",40.8026,72.9732
"12,814",40.9209,73.0019
"12,815",41.0179,73.0905
"12,816",41.0309,73.1932
"12,817",40.3032,71.9708
"12,818",40.7608,72.9607
"12,819",40.8026,72.9732
"12,820",41.1766,69.2603
"12,821",39.3276,63.7462
"12,822",37.4015,66.7304
"12,823",38.6251,65.6969
"12,824",41.2154,61.3081
"12,825",41.6914,60.3058
"12,826",42.3558,59.4889
"12,827",42.0590,60.2394
"12,828",39.7604,64.4492
"12,829",40.5333,64.7420
"12,830",40.0728,65.3964
"12,831",40.0888,65.3199
"12,832",40.2798,65.0420
"12,834",40.9779,64.3855
"12,835",41.1759,64.2403
"12,836",41.2720,64.0631
"12,837",41.6037,63.9363
"12,839",41.5682,64.1728
"12,842",41.5294,64.5067
"12,843",42.1175,63.6564
"12,844",40.0810,65.2848
"12,847",40.0314,64.8513
"12,851",39.7249,64.5768
"12,853",39.5023,64.7915
"12,856",40.8840,71.1576
"12,857",39.1917,65.2640
"12,858",39.1128,65.4306
"12,859",39.0639,65.5783
"12,860",38.8210,65.7771
"12,864",38.7718,65.8473
"12,868",38.6347,66.2573
"12,872",38.8214,66.4576
"12,876",38.9803,66.6732
"12,878",39.0348,66.7238
"12,881",39.0905,66.8374
"12,882",38.6250,65.6969
"12,884",38.2789,65.5592
"12,890",37.8853,65.2497
"12,891",37.8512,65.2422
"12,893",37.7741,65.3352
"12,896",37.7338,65.4093
"12,899",37.6719,65.6039
"12,901",37.5989,65.7326
"12,903",37.5257,66.0250
"12,905",37.3636,66.3173
"12,906",37.4404,66.1794
"12,907",37.4016,66.7307
"12,909",37.4161,66.9942
"12,911",37.3843,67.0970
"12,913",37.3971,67.0745
"12,914",37.2514,67.2870
"12,915",37.2010,67.2993
"12,916",37.2524,67.3898
"12,917",37.2525,67.3898
"12,918",37.2538,67.7184
"12,920",37.2658,68.1645
"12,922",37.6181,68.6246
"12,923",37.8527,68.8727
"12,924",37.5014,67.4045
"12,925",37.6279,67.4625
"12,926",37.8343,67.5914
"12,927",37.9433,67.7175
"12,928",38.0169,67.7892
"12,929",38.1731,67.8947
"12,930",38.2719,67.9062
"12,932",38.3674,68.0092
"12,936",38.4686,68.1407
"12,937",38.5092,68.2328
"12,939",48.1273,36.2337
"12,940",48.4254,35.6818
"12,943",48.5505,35.8556
"12,945",48.6286,35.8876
"12,948",48.7047,35.9858
"12,952",48.7693,36.2233
"12,956",48.4943,35.9614
"12,957",48.4431,36.0285
"12,961",48.3791,36.3480
"12,962",48.4315,36.4865
"12,963",48.3867,36.7065
"12,966",48.5898,34.6381
"12,967",48.5933,34.8403
"12,968",48.5300,34.5710
"12,969",48.5406,34.5371
"12,970",48.5148,34.5042
"12,971",48.5288,34.6078
"12,972",48.5245,34.5744
"12,973",48.4810,34.6469
"12,978",48.5223,34.4668
"12,980",48.5908,34.4206
"12,981",48.5527,34.3749
"12,985",48.4830,34.2378
"12,989",48.4638,34.0169
"12,991",48.4378,33.9110
"12,995",48.4151,33.7040
"12,997",48.4257,33.6488
"12,998",48.4002,33.6352
"12,999",48.3461,33.6244
"13,001",48.3819,33.6156
"13,002",48.2948,33.6269
"13,009",48.2293,33.5346
"13,013",48.1813,33.5324
"13,014",48.0946,33.3896
"13,015",47.9404,33.3035
"13,016",47.9159,33.3992
"13,018",47.9641,33.4114
"13,019",47.9961,33.4282
"13,020",48.0436,33.4783
"13,021",48.0665,33.5860
"13,024",48.0688,33.6674
"13,025",48.1040,33.7541
"13,028",48.1980,33.9619
"13,030",48.2731,34.0494
"13,031",48.3523,34.1143
"13,034",47.7829,33.8606
"13,037",47.8718,34.0327
"13,039",47.9728,34.1712
"13,042",48.0834,34.3786
"13,044",48.1815,34.5670
"13,048",48.2268,34.7565
"13,053",48.3318,34.9085
"13,058",47.8787,35.2288
"13,063",41.3031,48.9054
"13,064",41.2119,49.0152
"13,065",41.1372,49.1251
"13,066",40.9792,49.2240
"13,067",41.0026,49.1939
"13,068",40.8458,49.3338
"13,069",40.7790,49.4107
"13,070",40.6453,49.4986
"13,071",40.5196,49.6195
"13,080",40.5532,49.8869
"13,083",40.4747,49.6716
"13,086",40.4462,49.7488
"13,087",40.4329,49.8036
"13,091",40.6309,49.5425
"13,092",40.3978,49.8927
"13,095",40.4130,49.8736
"13,098",40.4318,49.9538
"13,101",40.3801,49.8592
"13,102",40.3807,49.8505
"13,103",39.9736,49.4428
"13,104",39.9736,49.4428
"13,105",39.9736,49.4428
"13,106",41.7798,48.5581
"13,108",40.4882,49.9594
"13,109",40.5285,50.0096
"13,111",40.4607,50.1300
"13,113",40.4449,50.0842
"13,115",40.4275,50.0404
"13,116",40.4182,50.0071
"13,120",40.3560,50.0825
"13,123",40.4321,50.2394
"13,126",40.3133,49.6993
"13,129",40.2412,49.5955
"13,132",40.1658,49.4627
"13,133",40.0910,49.4143
"13,134",39.9471,49.3888
"13,135",39.9471,49.3888
"13,136",39.9756,49.2632
"13,137",40.0185,49.1398
"13,139",40.0498,49.0476
"13,140",38.9359,45.6277
"13,144",38.9359,45.6277
"13,145",39.5502,44.9818
"13,150",39.3567,45.0890
"13,153",39.2155,45.2721
"13,154",39.1889,45.4031
"13,163",38.8772,46.0029
"13,167",38.8571,46.2121
"13,169",38.8872,46.2646
"13,178",39.0143,46.4329
"13,187",38.9611,46.5079
"13,188",39.2009,46.4137
"13,194",53.7448,40.4271
"13,196",53.7484,40.2557
"13,198",53.7105,40.5834
"13,199",53.6998,40.8671
"13,200",53.6888,40.7281
"13,201",53.7086,40.9891
"13,202",53.6660,41.0448
"13,203",53.6418,41.1207
"13,204",53.6039,41.2236
"13,205",53.5057,41.4286
"13,206",53.5563,41.2974
"13,207",53.5103,41.5559
"13,208",53.4686,41.6608
"13,209",53.4415,41.7658
"13,213",53.4591,41.8480
"13,214",53.4257,41.9462
"13,215",53.4099,42.0495
"13,216",53.3977,42.1796
"13,217",53.3721,42.2993
"13,218",53.3070,42.3846
"13,223",53.6523,42.4145
"13,224",53.7352,42.3188
"13,225",53.2316,42.6623
"13,227",53.2026,42.9080
"13,228",53.2124,43.0353
"13,229",53.2451,43.1667
"13,231",53.3307,43.3202
"13,233",53.3120,43.4988
"13,234",53.2957,43.5548
"13,240",53.5176,43.6777
"13,241",53.2740,43.6690
"13,242",53.2727,43.7554
"13,244",53.2258,43.9517
"13,246",53.1788,44.0302
"13,247",53.1308,44.1595
"13,248",53.1533,44.2786
"13,250",53.2760,44.4701
"13,252",53.2770,44.7107
"13,253",53.2044,45.1970
"13,254",53.1293,45.2360
"13,255",53.1151,45.4149
"13,258",53.1056,45.5818
"13,259",53.1085,45.6892
"13,261",53.1404,45.9193
"13,263",53.1504,46.0093
"13,265",53.1401,46.2335
"13,268",53.1117,46.6003
"13,270",53.1063,46.8367
"13,272",53.1512,47.0529
"13,274",53.1240,47.2067
"13,279",53.1534,47.5406
"13,280",53.1536,47.7501
"13,281",53.1669,47.8727
"13,286",53.1701,48.1333
"13,290",53.1611,48.3586
"13,291",53.1673,48.4381
"13,299",52.9140,48.3105
"13,302",52.8346,48.2546
"13,303",52.9810,48.3408
"13,307",53.0629,48.4092
"13,309",38.5299,68.3351
"13,313",38.5316,68.5424
"13,316",38.5337,68.6677
"13,317",38.5588,68.7059
"13,319",38.5567,68.7998
"13,320",38.5479,68.8780
"13,321",38.5548,69.0174
"13,322",39.7074,64.2802
"13,324",39.6467,64.0713
"13,327",39.4939,63.8454
"13,328",39.4190,63.8016
"13,329",39.3273,63.7460
"13,331",38.7081,65.9614
"13,332",37.3542,67.1495
"13,333",41.1155,72.0854
"13,334",37.2549,67.3705
"13,335",37.1275,68.0776
"13,336",38.3674,68.0092
"13,337",37.7106,68.8250
"13,338",37.6346,68.8179
"13,339",40.1702,69.3499
"13,340",40.3171,70.3705
"13,341",38.4686,68.1407
"13,342",37.1275,68.0777
"13,343",42.9222,59.8144
"13,344",42.2712,59.9397
"13,345",42.2628,60.1855
"13,346",42.3616,59.9747
"13,347",42.4173,59.7705
"13,348",43.1099,58.3482
"13,349",39.0948,63.5375
"13,350",42.0626,59.7835
"13,351",42.0661,59.9683
"13,352",42.0590,60.2394
"13,353",39.2016,63.3006
"13,354",39.2654,63.1553
"13,356",39.4094,62.8897
"13,359",39.7682,62.5292
"13,360",40.0765,62.3736
"13,361",40.2687,62.2804
"13,362",40.4901,62.1279
"13,366",41.1101,61.7453
"13,368",41.1973,61.4006
"13,369",41.2154,61.3082
"13,370",42.6796,59.7577
"13,371",41.3117,61.0805
"13,372",41.3710,60.9369
"13,373",41.4639,60.7754
"13,374",41.5364,60.6321
"13,375",41.7802,60.1254
"13,380",42.1679,59.6776
"13,381",42.2652,59.5793
"13,382",42.3556,59.4891
"13,384",42.3379,59.5551
"13,385",42.5762,59.7296
"13,386",42.4375,59.6428
"13,387",42.4019,59.4396
"13,389",42.4994,59.3211
"13,391",42.6072,59.1999
"13,395",42.8311,58.9981
"13,401",45.0309,55.7421
"13,402",44.8908,55.9823
"13,404",44.7661,56.1945
"13,410",43.9663,57.4977
"13,414",43.3481,58.0833
"13,415",43.3835,58.0585
"13,417",39.0022,63.5546
"13,422",38.5623,63.1774
"13,426",38.0897,62.8032
"13,428",37.9523,62.6619
"13,429",37.7750,62.5296
"13,430",37.6879,62.3523
"13,431",37.6226,62.1545
"13,432",39.4283,55.5354
"13,433",37.6038,61.9376
"13,436",37.5361,61.8795
"13,437",37.4922,61.9705
"13,440",37.2931,62.3545
"13,443",37.1238,62.4500
"13,448",47.8212,35.1850
"13,451",47.8532,35.1290
"13,454",47.7954,35.1881
"13,458",47.7959,35.1094
"13,459",47.7959,35.1094
"13,460",47.1668,35.3200
"13,463",47.2592,35.3254
"13,468",47.5659,35.3278
"13,469",47.4395,35.2779
"13,480",47.7224,35.1946
"13,481",47.2647,36.4896
"13,484",47.3116,36.5896
"13,485",47.3294,36.6936
"13,490",47.4328,36.5096
"13,499",47.2759,36.3155
"13,500",47.3314,36.3353
"13,502",47.4762,36.2589
"13,503",47.6482,36.1651
"13,505",47.8298,36.1259
"13,507",47.9836,36.2004
"13,510",47.8188,35.2239
"13,511",47.8090,35.2840
"13,512",47.8093,35.3553
"13,514",47.8072,35.4675
"13,516",47.7251,35.5332
"13,518",47.6692,35.6591
"13,521",47.5606,35.7844
"13,523",47.5275,35.9135
"13,525",47.5090,36.0432
"13,526",47.4936,36.1322
"13,527",47.8555,35.2571
"13,528",47.9077,35.3561
"13,529",47.9430,35.4396
"13,531",48.0246,35.4855
"13,533",48.1252,35.5104
"13,537",47.8329,35.0768
"13,540",47.8097,35.0254
"13,542",47.8415,34.9504
"13,549",47.8802,34.9983
"13,551",47.7696,34.7331
"13,557",47.6547,34.6197
"13,565",47.5857,34.3913
"13,568",47.6074,34.2685
"13,569",39.1249,46.8126
"13,572",39.1682,47.0111
"13,575",39.3234,47.1658
"13,579",39.4462,47.3416
"13,588",39.6305,47.7140
"13,589",38.0586,64.8658
"13,591",39.7886,47.9317
"13,592",39.8739,48.0564
"13,596",39.9404,48.3718
"13,597",39.9466,48.4954
"13,598",39.9977,48.4730
"13,599",39.9475,48.6203
"13,601",39.9336,48.7885
"13,607",39.2588,47.0474
"13,608",39.5641,48.9599
"13,613",39.4071,49.2372
"13,614",39.2301,48.6445
"13,615",39.1192,48.6589
"13,617",39.0084,48.7831
"13,619",38.8577,48.8110
"13,620",38.8045,48.8317
"13,621",38.7600,48.8572
"13,623",38.6259,48.8729
"13,626",38.4889,48.8757
"13,627",40.0454,48.9367
"13,631",40.0998,48.8187
"13,633",40.2186,48.5499
"13,634",40.2612,48.4128
"13,635",40.4184,48.6046
"13,637",40.3444,48.1473
"13,639",40.4370,47.9349
"13,641",40.4905,47.7908
"13,643",40.5088,47.6499
"13,648",40.5540,47.4260
"13,652",40.6203,47.1493
"13,655",40.7924,47.2097
"13,657",40.2609,47.0904
"13,658",40.3683,47.1120
"13,659",40.1252,47.0318
"13,660",39.9692,46.9308
"13,661",39.8520,46.7409
"13,662",40.6371,47.0021
"13,663",40.7662,47.0096
"13,664",40.6532,46.8519
"13,667",40.6968,46.5720
"13,668",40.6977,46.4835
"13,670",40.7144,46.3673
"13,674",40.7560,46.3053
"13,675",40.5444,46.1184
"13,679",40.6384,46.2355
"13,681",40.7115,46.2830
"13,683",40.7843,46.2541
"13,686",40.8356,46.1476
"13,688",40.8686,46.0354
"13,691",40.9036,45.8874
"13,696",40.9487,45.7383
"13,699",53.1308,48.4385
"13,700",53.1502,48.4749
"13,701",53.1371,48.4521
"13,702",53.2657,49.1407
"13,706",53.3519,49.4804
"13,708",53.3974,49.5145
"13,710",53.4776,49.5247
"13,711",53.4731,49.6237
"13,714",53.4776,49.5248
"13,715",53.5279,49.4795
"13,716",53.5164,49.5021
"13,717",53.5505,49.4895
"13,719",53.5661,49.2953
"13,720",53.4818,49.8572
"13,721",53.4750,49.9678
"13,722",53.4602,50.0770
"13,724",53.5093,50.1404
"13,727",53.4199,50.1960
"13,730",53.3815,50.1730
"13,731",53.3718,50.3410
"13,735",53.3021,50.3017
"13,739",53.2339,50.2886
"13,740",53.1613,48.6682
"13,743",53.1837,48.7854
"13,745",53.1142,48.8762
"13,747",53.0488,49.0825
"13,750",52.9787,49.4316
"13,752",52.9563,49.6154
"13,754",52.6655,49.3180
"13,755",52.9773,49.7028
"13,756",53.0156,49.7429
"13,759",53.0701,49.8423
"13,761",53.1152,49.8976
"13,763",53.1015,49.9850
"13,766",53.1221,50.0783
"13,768",54.0558,44.9493
"13,774",54.2053,42.4565
"13,775",54.1565,42.5829
"13,776",54.1115,42.7030
"13,777",54.0817,42.8373
"13,778",54.1142,42.9047
"13,781",54.0724,43.2413
"13,785",54.0082,43.6434
"13,787",54.0184,43.8243
"13,788",54.0409,43.9152
"13,792",54.0954,44.1140
"13,798",54.0218,44.4183
"13,799",54.0536,44.4996
"13,800",54.0722,44.5988
"13,809",54.0715,45.0771
"13,813",54.1290,45.1389
"13,822",36.7155,62.4573
"13,825",36.5383,62.5540
"13,827",36.4630,62.5936
"13,828",36.2749,62.6422
"13,829",36.0136,62.7115
"13,833",35.6536,62.5604
"13,836",35.4536,62.3997
"13,837",36.5273,61.1983
"13,842",35.2829,62.3443
"13,843",37.6210,61.5636
"13,845",37.5138,61.0308
"13,847",37.3846,60.5006
"13,850",37.2006,60.0314
"13,852",37.2497,59.7911
"13,853",37.5490,59.3255
"13,854",37.3440,59.6180
"13,855",37.4522,59.4556
"13,856",37.5490,59.3255
"13,857",37.3418,61.0932
"13,859",37.6398,59.1412
"13,860",37.7692,58.9008
"13,863",37.9119,58.4998
"13,864",39.9488,55.7927
"13,865",37.9988,58.3048
"13,866",38.1026,58.0804
"13,867",38.1599,57.9655
"13,869",38.2866,57.7042
"13,871",38.4345,57.4318
"13,873",38.5912,57.1302
"13,875",38.7287,56.8048
"13,879",38.9794,56.2733
"13,884",39.2454,55.5214
"13,891",39.5054,54.3484
"13,892",37.1561,61.0565
"13,893",39.5495,54.2876
"13,894",39.6295,54.2295
"13,898",39.9329,53.8402
"13,903",40.0175,53.1139
"13,904",40.0037,52.9953
"13,905",40.0037,52.9953
"13,906",42.2547,59.3605
"13,907",40.0053,53.0161
"13,908",36.8181,61.0844
"13,909",42.2761,59.2619
"13,910",36.5285,61.1975
"13,911",42.2921,59.1429
"13,912",35.2829,62.3444
"13,913",58.0349,56.1318
"13,914",58.0389,56.1033
"13,915",58.0421,56.0836
"13,916",58.0411,56.0476
"13,917",58.0470,56.0211
"13,918",58.0711,55.9589
"13,919",58.0590,55.9078
"13,920",58.0861,55.8683
"13,921",58.0599,55.8763
"13,922",58.0674,55.7965
"13,923",58.0747,55.7709
"13,924",58.0444,56.2052
"13,925",58.0620,56.2609
"13,926",58.0964,56.3034
"13,927",58.1082,56.3194
"13,928",58.1355,56.3769
"13,929",58.1222,56.3680
"13,930",58.1147,56.3657
"13,931",58.0944,56.3559
"13,932",58.1492,56.3906
"13,933",58.1704,56.3831
"13,934",58.1354,56.3777
"13,935",58.0768,56.3437
"13,936",58.0658,56.3339
"13,937",58.0575,56.3265
"13,938",58.0359,56.3072
"13,939",58.0201,56.2525
"13,940",58.0044,56.1817
"13,941",58.0044,56.1817
"13,944",47.6189,34.1284
"13,947",47.6060,33.9960
"13,949",47.6323,33.9293
"13,957",47.5262,33.5739
"13,959",47.5498,33.6615
"13,960",47.8256,33.5094
"13,961",47.8730,33.4839
"13,963",47.9135,33.4860
"13,964",47.9125,33.4514
"13,966",47.9645,33.5265
"13,967",47.8811,33.3833
"13,968",47.8795,33.3102
"13,970",47.8625,33.2734
"13,971",47.8754,33.2413
"13,972",47.8518,33.2417
"13,976",47.8864,33.2049
"13,977",47.9000,33.2678
"13,978",47.6796,33.1425
"13,979",47.9302,33.0664
"13,981",47.9810,32.8658
"13,982",45.7094,34.3875
"13,988",45.3665,36.6242
"13,995",45.3831,36.4801
"13,997",45.3634,36.4798
"13,999",45.3594,36.4836
"14,000",45.3177,36.4298
"14,001",45.3030,36.4243
"14,002",45.3288,36.4120
"14,003",45.3617,36.4324
"14,004",45.3650,36.3777
"14,008",45.3031,36.4242
"14,009",45.3718,36.1699
"14,011",45.3547,36.0371
